ds,yhat,yhat_lower,yhat_upper,y,y-yhat
2021-03-06 14:30:00,6195.076776441096,6052.137568805758,6339.4775200522145,6024.59,-170.48677644109557
2021-03-06 15:00:00,6304.6365274929385,6173.459725545682,6446.812541803172,6207.27,-97.36652749293808
2021-03-06 15:30:00,6567.361110013826,6425.661508092241,6717.906657864298,6341.67,-225.6911100138259
2021-03-06 16:00:00,6695.645043978236,6565.532876334049,6828.034232495748,6563.07,-132.57504397823595
2021-03-06 16:30:00,6958.716840054542,6818.505150437349,7096.820751975226,6840.96,-117.75684005454241
2021-03-06 17:00:00,7260.011635455996,7111.059352332232,7402.269843885818,7254.33,-5.681635455996002
2021-03-06 17:30:00,7720.631024751949,7581.218727965607,7855.628929752058,7444.75,-275.88102475194864
2021-03-06 18:00:00,7759.703973111044,7618.283882383985,7891.209397485153,7565.19,-194.51397311104483
2021-03-06 18:30:00,7775.2920416078005,7640.46981047292,7915.753993939576,7653.51,-121.78204160780024
2021-03-06 19:00:00,7799.372380573715,7661.714796307484,7936.936151484162,7662.6,-136.77238057371505
2021-03-06 19:30:00,7730.912880115716,7597.545838665425,7868.029480654656,7622.68,-108.23288011571549
2021-03-06 20:00:00,7638.784941289494,7502.92671755265,7787.891681174493,7424.83,-213.95494128949395
2021-03-06 20:30:00,7348.2144007519355,7211.028581980571,7490.8550611464725,7204.99,-143.22440075193572
2021-03-06 21:00:00,7114.55561775471,6981.347402717107,7249.694631635284,7093.83,-20.725617754709674
2021-03-06 21:30:00,7081.1492069855785,6935.7947415609715,7217.096278372435,7029.64,-51.5092069855782
2021-03-06 22:00:00,7073.069194343511,6931.35676795195,7209.1569229834395,6944.5,-128.5691943435113
2021-03-06 22:30:00,6994.056598534521,6871.278457120934,7132.452158797645,6962.82,-31.236598534521363
2021-03-06 23:00:00,7067.427884971287,6927.400319827188,7201.150923886028,6863.18,-204.24788497128702
2021-03-06 23:30:00,6901.80405542293,6768.356776273017,7057.015651050909,6701.01,-200.7940554229299
2021-03-07 00:00:00,6673.8650210753185,6532.544947705027,6811.470920090215,6600.71,-73.15502107531847
2021-03-07 00:30:00,6578.002732651337,6438.22860774997,6719.107249135301,6466.06,-111.94273265133688
2021-03-07 01:00:00,6409.180070540999,6267.502661534466,6546.836788373048,6324.44,-84.74007054099911
2021-03-07 01:30:00,6246.385753339562,6114.286636119863,6384.8882155800575,6059.35,-187.03575333956178
2021-03-07 02:00:00,5916.5735582372745,5772.858050708971,6055.012835502329,5926.47,9.896441762725772
2021-03-07 02:30:00,5865.549938149292,5727.445924504316,6010.784533445476,5813.86,-51.689938149292175
2021-03-07 03:00:00,5813.623050004385,5683.801636172137,5966.75533513088,5782.95,-30.673050004385004
2021-03-07 03:30:00,5875.872503607634,5733.540485136015,6023.945004245747,5739.67,-136.20250360763384
2021-03-07 04:00:00,5883.901892320155,5748.7723196261695,6019.3852790782175,5715.88,-168.02189232015462
2021-03-07 04:30:00,5916.569658950128,5791.1486320359645,6068.2741548422855,5780.68,-135.88965895012734
2021-03-07 05:00:00,6064.951110334128,5941.41069005497,6208.798025687316,5843.38,-221.5711103341282
2021-03-07 05:30:00,6150.084460281783,6006.4634049768465,6289.3075284651095,6007.16,-142.92446028178347
2021-03-07 06:00:00,6363.237764676602,6216.202372085732,6493.698895022391,6098.83,-264.4077646766018
2021-03-07 06:30:00,6404.113935819749,6260.650382850804,6539.7196299076295,6228.09,-176.02393581974866
2021-03-07 07:00:00,6514.546973220028,6367.7750879373025,6659.1645031855605,6317.82,-196.7269732200284
2021-03-07 07:30:00,6551.472666674481,6418.105730251988,6686.2960620969125,6355.67,-195.80266667448086
2021-03-07 08:00:00,6524.52578790853,6383.656351980418,6656.999610210699,6312.99,-211.53578790853044
2021-03-07 08:30:00,6411.200820702437,6276.148028834062,6564.852028708392,6263.45,-147.75082070243752
2021-03-07 09:00:00,6338.581472309261,6207.627823605477,6491.952708795029,6168.09,-170.49147230926064
2021-03-07 09:30:00,6219.299821760834,6083.845829937426,6367.811711463377,6056.09,-163.20982176083362
2021-03-07 10:00:00,6106.230505425467,5970.703539186503,6252.133564830045,6010.24,-95.99050542546684
2021-03-07 10:30:00,6110.595062957887,5964.121386617443,6243.059971750373,5984.3,-126.29506295788724
2021-03-07 11:00:00,6117.4365034849825,5981.075200443783,6254.9113168689255,5995.24,-122.19650348498271
2021-03-07 11:30:00,6160.177022275127,6019.75742601306,6297.978588760454,5892.92,-267.2570222751265
2021-03-07 12:00:00,6009.293025095329,5870.319302062693,6158.677623070207,5853.48,-155.81302509532907
2021-03-07 12:30:00,6002.00349197626,5862.245212191035,6134.40085750429,5834.21,-167.79349197626016
2021-03-07 13:00:00,6007.067371145743,5865.500461246027,6151.558135584014,5816.81,-190.25737114574258
2021-03-07 13:30:00,6001.874473244792,5872.214799952372,6131.818003216592,5862.88,-138.99447324479206
2021-03-07 14:00:00,6096.191789786124,5946.870388535479,6233.468894560268,5882.1,-214.09178978612363
2021-03-07 14:30:00,6124.560824033885,5980.471917771988,6256.141029851462,6035.51,-89.05082403388496
2021-03-07 15:00:00,6366.716639394534,6226.6003033057195,6520.409684628333,6231.55,-135.16663939453338
2021-03-07 15:30:00,6614.930895441466,6488.0155859831875,6755.214104233935,6526.17,-88.76089544146635
2021-03-07 16:00:00,6974.147877365627,6840.325893334611,7102.926844537158,6867.74,-106.40787736562743
2021-03-07 16:30:00,7345.923355262224,7211.920933681202,7484.544923621383,7244.54,-101.38335526222363
2021-03-07 17:00:00,7725.7608236551505,7586.511047043932,7868.652320692374,7742.57,16.80917634484922
2021-03-07 17:30:00,8257.6235746719,8114.440691888935,8400.391408441117,8079.49,-178.13357467189962
2021-03-07 18:00:00,8471.54379863432,8337.925821001121,8617.430357767342,8078.4,-393.1437986343208
2021-03-07 18:30:00,8224.051941322385,8086.971578270772,8363.27056755399,8042.57,-181.48194132238496
2021-03-07 19:00:00,8099.897923848729,7962.157443284244,8229.105052909503,8046.3,-53.5979238487289
2021-03-07 19:30:00,8096.519092442363,7959.599217983531,8239.726786455614,8042.14,-54.37909244236289
2021-03-07 20:00:00,8076.613236579543,7933.5811360305715,8208.328835972872,7843.09,-233.52323657954275
2021-03-07 20:30:00,7769.727466332213,7626.503737013622,7913.638496005082,7617.61,-152.11746633221355
2021-03-07 21:00:00,7525.328313714944,7389.0543484699065,7662.600579129836,7388.49,-136.83831371494398
2021-03-07 21:30:00,7315.830387693506,7173.050147907563,7459.265403754232,7294.02,-21.810387693505618
2021-03-07 22:00:00,7317.792383834664,7173.928740455137,7456.722146192671,7144.78,-173.01238383466443
2021-03-07 22:30:00,7168.043563483887,7022.494627427304,7307.745732065358,7036.0,-132.04356348388683
2021-03-07 23:00:00,7080.973567433037,6946.618260003458,7216.732512675523,6883.8,-197.17356743303662
2021-03-07 23:30:00,6902.456096383411,6746.911808803627,7035.543096296719,6739.56,-162.89609638341062
2021-03-08 00:00:00,6741.425722140915,6604.336312143294,6876.94498260681,6660.81,-80.61572214091484
2021-03-08 00:30:00,6675.635546585961,6542.471516504404,6813.171327905036,6505.37,-170.2655465859607
2021-03-08 01:00:00,6462.63776180978,6320.545477901741,6597.664536929146,6373.08,-89.55776180978046
2021-03-08 01:30:00,6323.290936114223,6184.988575264586,6462.421947419472,6147.85,-175.4409361142225
2021-03-08 02:00:00,6052.777445657473,5918.6510646661945,6188.037052036486,6032.27,-20.507445657473
2021-03-08 02:30:00,6010.234981596103,5874.417293303693,6151.190252130736,5998.33,-11.904981596103426
2021-03-08 03:00:00,6068.198761774674,5931.653334021391,6203.066092928805,5995.42,-72.77876177467351
2021-03-08 03:30:00,6135.371837457448,5997.44787018722,6286.640081257156,5990.42,-144.95183745744816
2021-03-08 04:00:00,6180.22400779983,6031.028640402086,6314.487627929526,6049.57,-130.65400779983065
2021-03-08 04:30:00,6317.686864754923,6189.431435089602,6447.231007081636,6267.22,-50.466864754922426
2021-03-08 05:00:00,6658.521426689562,6525.15039176739,6796.001532918188,6470.06,-188.46142668956145
2021-03-08 05:30:00,6879.513227116321,6751.414834401397,7022.988279149821,6983.95,104.43677288367871
2021-03-08 06:00:00,7547.754747034066,7412.157261392713,7683.800206857041,7340.95,-206.80474703406617
2021-03-08 06:30:00,7815.849269041132,7679.851505094215,7943.141502747222,7645.54,-170.3092690411322
2021-03-08 07:00:00,8032.020882870182,7889.936860888691,8173.64072103864,7957.37,-74.6508828701817
2021-03-08 07:30:00,8297.083060100878,8157.549334861849,8441.90809456478,7906.19,-390.89306010087876
2021-03-08 08:00:00,8009.494293229395,7862.193221090019,8143.651309442046,7865.15,-144.3442932293956
2021-03-08 08:30:00,7914.836850619454,7771.467211577133,8042.778203356361,7821.13,-93.70685061945369
2021-03-08 09:00:00,7861.399729497731,7718.145261160657,7998.11534829746,7733.37,-128.02972949773084
2021-03-08 09:30:00,7752.714983617045,7625.648438479141,7889.090156722169,7645.68,-107.03498361704442
2021-03-08 10:00:00,7671.402137989056,7536.529854113825,7817.795647772627,7656.06,-15.342137989056027
2021-03-08 10:30:00,7752.308894821181,7607.231775026518,7895.214323612152,7485.58,-266.7288948211808
2021-03-08 11:00:00,7508.8856014662315,7359.395042463317,7650.719295365288,7547.66,38.77439853376836
2021-03-08 11:30:00,7693.57652258587,7551.692087942263,7826.092916068384,7634.32,-59.2565225858707
2021-03-08 12:00:00,7824.189997472567,7690.032881176011,7966.705495705149,7799.48,-24.70999747256701
2021-03-08 12:30:00,8035.322355404587,7899.327225997033,8174.90616341388,8112.34,77.017644595413
2021-03-08 13:00:00,8432.532173786667,8290.262815904623,8573.96208158404,8448.11,15.577826213333537
2021-03-08 13:30:00,8788.435268651167,8647.941496180498,8928.902910015426,8959.61,171.17473134883403
2021-03-08 14:00:00,9392.268754515788,9249.065079255188,9523.198622242302,8935.9,-456.36875451578817
2021-03-08 14:30:00,9097.355976571846,8948.887728761958,9239.520093765377,8774.77,-322.5859765718451
2021-03-08 15:00:00,8825.976394925516,8690.206328911832,8968.749596123898,8837.37,11.393605074485095
2021-03-08 15:30:00,9020.707258956141,8879.175747646581,9156.34861720294,8883.32,-137.38725895614152
2021-03-08 16:00:00,9094.391714117879,8952.171330719018,9223.163687463782,9043.62,-50.77171411787822
2021-03-08 16:30:00,9315.106475673576,9174.11281602258,9457.812102107226,8945.63,-369.4764756735767
2021-03-08 17:00:00,9081.417822843146,8949.5128722969,9212.413530093756,8913.51,-167.90782284314628
2021-03-08 17:30:00,9044.75941600101,8904.029676982042,9187.594085146291,8858.38,-186.37941600101112
2021-03-08 18:00:00,8959.290648952863,8816.608267793792,9103.196055113589,8866.27,-93.02064895286276
2021-03-08 18:30:00,8968.551721916108,8825.245881874187,9112.849061353565,8773.59,-194.96172191610822
2021-03-08 19:00:00,8796.01603189411,8655.370408069433,8930.58730808106,8787.73,-8.286031894111147
2021-03-08 19:30:00,8832.95807204283,8699.967710713137,8973.821355084792,8654.49,-178.4680720428296
2021-03-08 20:00:00,8615.323799955013,8472.263258160385,8754.496769750713,8408.49,-206.8337999550131
2021-03-08 20:30:00,8293.411125488632,8149.372276547753,8439.071904322836,8180.41,-113.00112548863217
2021-03-08 21:00:00,8081.255737002742,7938.073580183466,8224.458762650595,7915.63,-165.62573700274152
2021-03-08 21:30:00,7820.995987509422,7686.767910265665,7960.430404808446,7799.97,-21.02598750942161
2021-03-08 22:00:00,7806.2290294955565,7656.170569977803,7938.056709354682,7623.65,-182.57902949555682
2021-03-08 22:30:00,7628.2293561413235,7502.919004461779,7769.811868177902,7544.0,-84.22935614132348
2021-03-08 23:00:00,7600.52531303972,7463.605382741542,7741.980224668034,7442.75,-157.77531303971955
2021-03-08 23:30:00,7489.709166247259,7344.487124995848,7627.689150319599,7273.09,-216.61916624725927
2021-03-09 00:00:00,7261.266778694136,7116.109945529186,7405.480870545466,7149.11,-112.15677869413594
2021-03-09 00:30:00,7132.931537972874,6994.307296488757,7279.4937695299,6996.52,-136.4115379728737
2021-03-09 01:00:00,6947.717254908647,6816.53912104819,7083.255320137533,6769.36,-178.35725490864752
2021-03-09 01:30:00,6667.42268177848,6523.575805678993,6803.270982110309,6501.39,-166.03268177847985
2021-03-09 02:00:00,6376.433633180068,6225.448490391302,6517.395319985001,6331.33,-45.103633180067845
2021-03-09 02:30:00,6279.848822687848,6143.24293609445,6422.573605534188,6215.01,-64.83882268784782
2021-03-09 03:00:00,6239.868448690072,6092.999133224393,6378.021936174644,6167.11,-72.75844869007233
2021-03-09 03:30:00,6281.3899211168755,6136.120600018173,6414.4890577355745,6116.67,-164.7199211168754
2021-03-09 04:00:00,6286.356939953484,6152.885113117687,6420.026352762422,6177.76,-108.59693995348334
2021-03-09 04:30:00,6452.700718495304,6315.383541104596,6596.434183530735,6409.94,-42.76071849530399
2021-03-09 05:00:00,6817.842952685368,6678.199542325726,6959.868312105052,6590.4,-227.44295268536825
2021-03-09 05:30:00,6994.95278795115,6860.990980877768,7133.045120705717,7011.87,16.91721204885016
2021-03-09 06:00:00,7528.2298587757305,7385.911779193314,7660.440548066045,7416.97,-111.25985877573021
2021-03-09 06:30:00,7916.228006789402,7777.452199600608,8052.286601080865,7809.11,-107.11800678940199
2021-03-09 07:00:00,8254.181940721921,8113.845109342565,8399.026407399724,7926.87,-327.311940721921
2021-03-09 07:30:00,8176.979831213844,8044.94090990427,8314.780244688629,7865.61,-311.369831213844
2021-03-09 08:00:00,7955.346630989668,7811.061196594132,8095.426466648928,7713.44,-241.90663098966797
2021-03-09 08:30:00,7715.727946896486,7577.93936666786,7851.455228398553,7710.45,-5.277946896486355
2021-03-09 09:00:00,7778.31942310204,7633.5567727297675,7920.045440817619,7527.02,-251.29942310203933
2021-03-09 09:30:00,7514.322872621147,7374.520137704017,7655.095812691946,7398.95,-115.37287262114751
2021-03-09 10:00:00,7410.318692623956,7270.361576356772,7546.388196798124,7301.08,-109.23869262395601
2021-03-09 10:30:00,7350.434535309938,7210.41969285122,7477.690498930433,7284.74,-65.69453530993815
2021-03-09 11:00:00,7396.523320723083,7257.856378475863,7546.69588323867,7288.37,-108.1533207230832
2021-03-09 11:30:00,7427.921614183461,7286.646679581672,7566.768852457925,7364.16,-63.76161418346146
2021-03-09 12:00:00,7550.104699347413,7411.893316432458,7679.928436079384,7598.12,48.01530065258703
2021-03-09 12:30:00,7876.43780005949,7739.505454177152,8010.436019397766,7606.9,-269.5378000594901
2021-03-09 13:00:00,7775.433109787226,7636.641315629794,7916.88775176376,7723.48,-51.95310978722682
2021-03-09 13:30:00,7931.951219781193,7790.291074235725,8065.119238094234,7793.09,-138.86121978119263
2021-03-09 14:00:00,7995.6374957272055,7850.976696544413,8136.909723771508,7998.16,2.522504272794322
2021-03-09 14:30:00,8282.142204818994,8134.572024591521,8413.461149169818,8161.14,-121.00220481899396
2021-03-09 15:00:00,8446.852475957945,8316.566490434354,8589.752118995495,8439.06,-7.7924759579454985
2021-03-09 15:30:00,8793.587606978028,8657.692912233326,8926.580059027805,8599.15,-194.43760697802827
2021-03-09 16:00:00,8906.506992087352,8756.599721683744,9040.813012093817,8811.84,-94.6669920873519
2021-03-09 16:30:00,9134.257342894954,8992.326526088502,9262.153455906977,8914.52,-219.73734289495405
2021-03-09 17:00:00,9169.43886744465,9036.445747839245,9312.087699118405,9206.19,36.75113255534961
2021-03-09 17:30:00,9527.13046601649,9383.103984080588,9659.15736055286,9106.55,-420.5804660164904
2021-03-09 18:00:00,9198.869991439098,9064.344403174086,9348.39675662468,9089.7,-109.16999143909743
2021-03-09 18:30:00,9154.247291962502,9012.2031219936,9293.512986768937,8921.44,-232.80729196250104
2021-03-09 19:00:00,8882.250973007422,8750.054393309536,9019.787046826646,8833.73,-48.52097300742207
2021-03-09 19:30:00,8801.573276168878,8668.736974775811,8942.328920328082,8670.9,-130.67327616887815
2021-03-09 20:00:00,8594.958603275503,8460.54160941048,8731.85309185949,8438.67,-156.2886032755032
2021-03-09 20:30:00,8321.066188083065,8186.806202272843,8458.377962621213,8234.32,-86.74618808306514
2021-03-09 21:00:00,8141.157493837198,7987.655905264289,8285.607460306535,7963.61,-177.5474938371981
2021-03-09 21:30:00,7860.219520020146,7722.062332369454,8003.808188850746,7894.82,34.600479979853844
2021-03-09 22:00:00,7918.472062726996,7775.685146365177,8049.362338697742,7708.14,-210.3320627269959
2021-03-09 22:30:00,7702.9614893591515,7562.60891780999,7840.381790440369,7618.84,-84.12148935915138
2021-03-09 23:00:00,7659.988311314592,7520.257152509135,7805.4092251622815,7529.49,-130.49831131459177
2021-03-09 23:30:00,7572.153164612484,7438.15110436917,7707.807437040257,7291.08,-281.0731646124841
2021-03-10 00:00:00,7234.568312553818,7094.819643824094,7378.696052656849,7221.96,-12.608312553817996
2021-03-10 00:30:00,7221.08736959489,7080.063598658971,7354.4189599790325,6982.33,-238.7573695948904
2021-03-10 01:00:00,6885.154511061979,6752.812252659514,7023.260421041549,6756.24,-128.91451106197928
2021-03-10 01:30:00,6639.390474472493,6496.460005320728,6778.10167949787,6494.46,-144.9304744724932
2021-03-10 02:00:00,6366.075775294919,6231.468892985745,6514.772836635721,6317.77,-48.30577529491893
2021-03-10 02:30:00,6256.048286128132,6120.729335556893,6394.798334249289,6178.89,-77.1582861281313
2021-03-10 03:00:00,6184.212492599328,6051.460058967613,6319.315959229708,6134.12,-50.09249259932767
2021-03-10 03:30:00,6241.483836415689,6108.006987618902,6384.732093932301,6158.81,-82.67383641568904
2021-03-10 04:00:00,6362.846964970944,6224.1648030060405,6493.033621015689,6211.99,-150.85696497094432
2021-03-10 04:30:00,6481.038147313026,6346.6203552586885,6621.851664679845,6409.04,-71.99814731302558
2021-03-10 05:00:00,6788.3744716118545,6660.954862214993,6926.717315483361,6566.17,-222.2044716118544
2021-03-10 05:30:00,6947.591424446219,6818.036076188775,7084.901926701759,7056.38,108.7885755537809
2021-03-10 06:00:00,7602.896881307694,7459.284289351106,7739.282778831181,7468.13,-134.76688130769344
2021-03-10 06:30:00,7971.02511618923,7833.491176268999,8104.796156672461,7791.14,-179.88511618922985
2021-03-10 07:00:00,8191.740554567162,8055.491307938692,8328.698871379353,7994.81,-196.93055456716138
2021-03-10 07:30:00,8274.836819963506,8137.6554389006715,8421.341265702016,7967.35,-307.4868199635057
2021-03-10 08:00:00,8072.6110831642145,7940.096855962509,8215.946004698104,7965.64,-106.97108316421418
2021-03-10 08:30:00,8036.934890331616,7894.584598417615,8179.983856807488,7927.61,-109.32489033161619
2021-03-10 09:00:00,7969.527473129947,7832.924478984208,8108.337777717989,7911.35,-58.17747312994652
2021-03-10 09:30:00,7960.745699803827,7817.06879676982,8100.831504817845,7783.61,-177.13569980382726
2021-03-10 10:00:00,7782.908833984782,7636.7965590328695,7927.318038612271,7692.92,-89.9888339847821
2021-03-10 10:30:00,7716.344992633758,7577.820728564004,7857.223984273554,7620.78,-95.56499263375827
2021-03-10 11:00:00,7674.425010842872,7529.770722517924,7817.762025304643,7543.12,-131.30501084287243
2021-03-10 11:30:00,7609.117710851107,7473.4964276554065,7748.8319560775135,7478.99,-130.12771085110762
2021-03-10 12:00:00,7562.177840789573,7418.1298205066005,7698.223707475227,7509.53,-52.64784078957291
2021-03-10 12:30:00,7652.331751139424,7502.130103459046,7795.292515103474,7579.3,-73.03175113942416
2021-03-10 13:00:00,7755.845896126578,7621.3057416994,7879.584248835875,7590.98,-164.86589612657826
2021-03-10 13:30:00,7744.927245015244,7599.142476394054,7888.105099544189,7664.3,-80.62724501524372
2021-03-10 14:00:00,7856.97056578707,7718.133985890986,7990.1672328500645,7796.87,-60.10056578707008
2021-03-10 14:30:00,8041.365962105387,7905.57975424816,8189.054029241415,7841.75,-199.61596210538664
2021-03-10 15:00:00,8062.779772145476,7918.571256798806,8207.928764480313,8087.88,25.100227854523837
2021-03-10 15:30:00,8425.76045104915,8293.711846922608,8564.011059488854,8314.82,-110.94045104914949
2021-03-10 16:00:00,8668.222270649625,8528.0293374348,8804.672113101777,8567.98,-100.24227064962542
2021-03-10 16:30:00,8929.296136638555,8791.51309628475,9076.157523375217,8712.84,-216.4561366385551
2021-03-10 17:00:00,9002.911992846271,8850.095232896676,9141.481036640474,8841.21,-161.70199284627233
2021-03-10 17:30:00,9086.58975786362,8956.588022952366,9219.332356944267,8795.09,-291.4997578636194
2021-03-10 18:00:00,8912.299385472857,8770.116883777742,9049.797623041697,8782.34,-129.95938547285732
2021-03-10 18:30:00,8866.867612514769,8724.62003864883,8997.835890628126,8649.29,-217.57761251476768
2021-03-10 19:00:00,8641.538234862692,8510.5011597879,8777.868014868729,8589.68,-51.85823486269146
2021-03-10 19:30:00,8587.121949173286,8451.954840344863,8731.442426956077,8480.46,-106.66194917328721
2021-03-10 20:00:00,8444.94723127033,8306.99042855248,8579.788452289336,8269.43,-175.51723127032892
2021-03-10 20:30:00,8174.5457557614745,8027.947804811007,8314.155943277448,8047.16,-127.38575576147468
2021-03-10 21:00:00,7952.402361432443,7810.473695816526,8099.04050560744,7817.33,-135.07236143244336
2021-03-10 21:30:00,7741.599133388243,7595.401059070124,7874.98963314282,7732.69,-8.90913338824339
2021-03-10 22:00:00,7758.034693869103,7619.411670762184,7894.0110323897325,7642.24,-115.79469386910296
2021-03-10 22:30:00,7693.229931828355,7552.7731652294315,7829.4626385452275,7567.36,-125.86993182835522
2021-03-10 23:00:00,7628.983952916014,7486.379182926789,7760.143335371019,7461.71,-167.2739529160135
2021-03-10 23:30:00,7497.237369106238,7360.6881186027995,7642.812021358963,7333.09,-164.14736910623742
2021-03-11 00:00:00,7334.892522081976,7198.914290887926,7479.891359246893,7260.08,-74.81252208197566
2021-03-11 00:30:00,7265.8966422642325,7133.320641728296,7416.072855033809,7047.49,-218.4066422642327
2021-03-11 01:00:00,6961.308508978312,6828.261744056831,7102.664597355381,6824.6,-136.70850897831133
2021-03-11 01:30:00,6708.70254119809,6579.003286237868,6854.9399563069455,6539.74,-168.96254119809055
2021-03-11 02:00:00,6396.050916834155,6259.207697775278,6531.548552269278,6367.79,-28.26091683415507
2021-03-11 02:30:00,6303.7321689783075,6172.075480471412,6445.970409619036,6223.81,-79.92216897830713
2021-03-11 03:00:00,6224.258597359905,6070.547411045463,6361.325597020967,6179.06,-45.19859735990485
2021-03-11 03:30:00,6283.004888060539,6137.611312840309,6415.460216697328,6154.39,-128.61488806053876
2021-03-11 04:00:00,6328.510225264354,6195.851157764347,6459.1701413047385,6231.46,-97.05022526435368
2021-03-11 04:30:00,6506.779573606331,6370.975870036154,6646.201527676851,6459.3,-47.47957360633063
2021-03-11 05:00:00,6855.603518013552,6713.333620046153,6994.733164470295,6702.19,-153.41351801355268
2021-03-11 05:30:00,7129.664933674252,6990.431932500121,7271.766763689477,7162.31,32.6450663257483
2021-03-11 06:00:00,7694.802871528393,7558.358226141755,7831.611935498035,7617.01,-77.79287152839242
2021-03-11 06:30:00,8132.355284181584,7996.9748659823,8263.745808162696,7944.39,-187.96528418158323
2021-03-11 07:00:00,8342.742431636229,8201.631094732711,8465.675856220147,8164.82,-177.9224316362288
2021-03-11 07:30:00,8445.91850206939,8306.15273122083,8585.763316608773,8191.14,-254.7785020693891
2021-03-11 08:00:00,8317.755264633228,8183.248121387495,8451.012262912958,8227.24,-90.51526463322807
2021-03-11 08:30:00,8313.850779368078,8167.935127522057,8443.784556052138,8256.13,-57.72077936807909
2021-03-11 09:00:00,8325.79766110211,8181.9099903001415,8462.906534489644,8259.2,-66.59766110210876
2021-03-11 09:30:00,8311.206721283881,8170.605724292461,8461.761640754044,8153.78,-157.4267212838813
2021-03-11 10:00:00,8152.14242099912,8010.94013863959,8288.40433865475,8087.36,-64.7824209991204
2021-03-11 10:30:00,8110.290123068682,7971.408209724909,8258.308803034524,8106.11,-4.180123068682406
2021-03-11 11:00:00,8193.860282618702,8054.137841565532,8334.101854292783,8082.76,-111.10028261870139
2021-03-11 11:30:00,8166.942843759974,8032.05681007455,8295.87300224773,8017.67,-149.2728437599735
2021-03-11 12:00:00,8081.197314740797,7937.330014807917,8213.972015096244,8171.49,90.2926852592027
2021-03-11 12:30:00,8354.08124889954,8205.643839787355,8482.085018707705,8201.18,-152.9012488995395
2021-03-11 13:00:00,8339.793228614495,8204.539562533293,8477.535865957705,8134.22,-205.57322861449484
2021-03-11 13:30:00,8213.463563552134,8075.902274542945,8354.124285568867,8144.79,-68.6735635521336
2021-03-11 14:00:00,8269.812817616295,8134.3485034731975,8413.182590276088,8156.89,-112.9228176162951
2021-03-11 14:30:00,8308.869649045788,8177.293070852022,8454.797875259515,8214.98,-93.88964904578825
2021-03-11 15:00:00,8412.913584404681,8272.043000908398,8562.466293665768,8265.77,-147.14358440468095
2021-03-11 15:30:00,8483.461835278074,8353.400895240486,8623.030879084266,8287.67,-195.79183527807436
2021-03-11 16:00:00,8502.564151108692,8361.795165077787,8643.07264656046,8523.72,21.15584889130696
2021-03-11 16:30:00,8855.585573493183,8709.986939513217,8987.152097019933,8837.42,-18.16557349318282
2021-03-11 17:00:00,9218.854663874317,9083.04407184254,9359.988883089245,9088.55,-130.30466387431807
2021-03-11 17:30:00,9413.339942711289,9278.201395388327,9553.560568438075,9028.59,-384.7499427112889
2021-03-11 18:00:00,9141.688568583097,9012.452239012327,9270.9795079226,9048.94,-92.74856858309613
2021-03-11 18:30:00,9140.337972694751,9008.212653012606,9286.151233434999,8997.76,-142.57797269475122
2021-03-11 19:00:00,9025.191645452618,8886.706362687053,9164.882361515429,8928.75,-96.4416454526181
2021-03-11 19:30:00,8914.660427645385,8784.457006814526,9056.808906418706,8768.07,-146.59042764538572
2021-03-11 20:00:00,8690.270875751707,8543.2263717981,8827.466409110019,8558.39,-131.8808757517072
2021-03-11 20:30:00,8447.059912440238,8320.280095310269,8581.985484393215,8284.77,-162.28991244023746
2021-03-11 21:00:00,8150.111196284301,8014.9707445944005,8292.464136367129,8027.51,-122.60119628430039
2021-03-11 21:30:00,7919.876149863204,7785.593976132638,8061.322774730072,7877.46,-42.41614986320383
2021-03-11 22:00:00,7854.875076820996,7727.521376298947,8006.593953852409,7762.95,-91.92507682099586
2021-03-11 22:30:00,7786.604567095761,7659.618641211064,7925.491331196362,7745.09,-41.51456709576087
2021-03-11 23:00:00,7828.127803373953,7696.81958829381,7970.848735932724,7629.62,-198.5078033739528
2021-03-11 23:30:00,7658.858459123203,7523.274120621936,7801.979150862985,7466.78,-192.07845912320317
2021-03-12 00:00:00,7441.922077848282,7291.952995420974,7578.961676255733,7355.94,-85.98207784828264
2021-03-12 00:30:00,7331.898806207595,7197.667111489112,7477.184850698023,7156.78,-175.1188062075953
2021-03-12 01:00:00,7068.785201355702,6932.58971677476,7205.970421253586,6990.9,-77.88520135570252
2021-03-12 01:30:00,6900.745657007536,6753.075173521502,7036.662443709619,6687.28,-213.4656570075358
2021-03-12 02:00:00,6530.498776111313,6394.478432653191,6681.872023346914,6426.36,-104.13877611131375
2021-03-12 02:30:00,6304.803134502174,6166.28981004619,6441.798062613922,6290.6,-14.20313450217327
2021-03-12 03:00:00,6282.364197230262,6154.017123571436,6425.1917180724395,6278.24,-4.124197230262325
2021-03-12 03:30:00,6397.594952040617,6259.618556097523,6537.188209492284,6308.04,-89.55495204061663
2021-03-12 04:00:00,6510.911358158713,6361.453753893537,6655.0277435927555,6347.35,-163.5613581587122
2021-03-12 04:30:00,6602.701565874332,6468.118512773419,6734.409511187765,6594.0,-8.701565874332118
2021-03-12 05:00:00,6992.488742525421,6856.662068832515,7120.142509755986,6850.4,-142.08874252542137
2021-03-12 05:30:00,7282.669594884213,7142.803103251544,7415.469437051679,7247.56,-35.10959488421304
2021-03-12 06:00:00,7743.028976342971,7613.792507754655,7882.471624712084,7692.12,-50.90897634297107
2021-03-12 06:30:00,8192.490988696543,8058.335469805876,8329.818043248715,8056.76,-135.73098869654314
